status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
460639650790741_827559337432102,"b""It's Tax Season! Here's a summary and guide of the common personal tax reliefs in Singapore. Read on more to find out. :) Ask questions if needed~!\n\nHere are the important dates you should remember:\n- Start filing: 1 March 2018 \n- eFiling due: 18 April 2018""",b'Cheat Sheet: Personal Income Tax In Singapore 2018',link,https://blog.seedly.sg/guide-income-tax-singapore/,5/3/2018 20:24,15,0,22
460639650790741_827199994134703,b'How do I decide if I should go for income-based investing or growth based investing?\nGrowth vs Dividends: The two approach to stock investing. The pros and cons of each method.',b'Working Adults: Should I Pick Dividend Or Growth Investing? - Seedly',link,https://blog.seedly.sg/dividend-growth-investing/,5/3/2018 3:50,15,2,17
460639650790741_826659174188785,"b'We are starting something really fun on our Instagram account @seedly_app to educate you on basic finance and investing terms via insta stories! #wordoftheday\n\nIf you are a Millennial, you probably have Instagram. So don\xe2\x80\x99t miss this opportunity to learn with us there! \xf0\x9f\x98\x89#seedly #basics #simple\n\nCheck us out: www.instagram.com/seedly_app'","b""Photos from Seedly's post""",photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/826658994188803/?type=3,3/3/2018 23:17,15,1,0
460639650790741_817862865068416,"b""Your comprehensive step-by-step guide on how to play the most common Chinese New Year card games! \xf0\x9f\x92\xb5\nBan Luck, Poker, and In-Between, we'll teach you all three.""","b'Chinese New Year (CNY) Tools: How To Play Ban Luck, In-Between, Poker - Seedly'",link,https://blog.seedly.sg/cny-games-guide/,15/2/2018 1:35,15,0,16
460639650790741_793209000867136,"b'In an article some time back, we talked about migrating overseas. For those of you who are considering moving, check out how much it will cost to buy a house overseas!'",b'Buying A House Overseas: Cost and Regulations You Must Know',link,https://blog.seedly.sg/buying-house-overseas-cost-regulations-must-know/,25/12/2017 21:54,15,1,14
460639650790741_775027686018601,"b""We ask some of Singapore's top financial bloggers on what to do with your year-end bonus. Here are their responses! ;)""",b'What Singapore\xe2\x80\x99s Top Financial Bloggers Think You Should Do With Your Year End Bonus for 2017',link,https://blog.seedly.sg/singapores-top-financial-bloggers-year-end-bonus/,13/11/2017 4:30,15,0,5
460639650790741_759712600883443,"b'If you are able to convince your partner to hold your wedding at a coffee shop, you can potentially save at least S$31,359!'","b""Answering Singaporean's Question: How much can you save, holding your wedding at a coffeeshop?""",link,https://blog.seedly.sg/singaporean-wedding-coffee-shop/,5/10/2017 22:30,15,6,14
460639650790741_749029685285068,"b'The history of Cashback originated from the idea of loyalty and encouraging customers to make repeat purchases. As savvy customers, let us find the best ways to save money in our everyday lives! Featuring DBS Bank. Living, Breathing Asia, Citi Singapore , OCBC Bank, Fuzzie Singapore and finally ShopBack! #savings #cashback'","b'Best Tools To Get Cashback In Singapore - Cards, Online, Offline'",link,https://blog.seedly.sg/best-cashback-in-singapore-card-online-offline/,8/9/2017 21:56,15,3,3
460639650790741_740669116121125,"b'As students once, we survived on a shoestring budget... The big challenge now for many working adults is to go back to living like a student again! Here are some tips you may be keen to try out! \xf0\x9f\x98\x89\xf0\x9f\x98\x84 #student #500dollars #lifestyle'",b'How To Survive On $500/Month',link,https://blog.seedly.sg/how-to-survive-on-500month/,18/8/2017 3:09,15,0,3
460639650790741_732673763587327,"b'Passing them cash may be the most visible, but not the best option.'",b'Giving Your Parents Monthly Allowance? Here\xe2\x80\x99s How You Can Make Full Use Of It!',link,https://blog.seedly.sg/giving-your-parents-monthly-allowance-heres-how-you-can-make-full-use-of-it/,29/7/2017 21:08,15,1,12
460639650790741_500115490176490,"b""Seedly - Singapore's Easiest Personal Finance Tool. Saving you time and money. Check out our new website! Stay tuned for some really good news this week as we lead up to our closed beta launch.""",b'Seedly',link,http://www.seedly.sg/,7/3/2016 23:59,15,1,0
460639650790741_862364923951543,b'Most of these courses do not cost you your arm and legs. Some are even free of charge!',"b""Seedly's Guide: Courses to Guide You On Your Investment Journey""",link,https://blog.seedly.sg/singaporean-investment-courses/,17/5/2018 4:21,14,0,6
460639650790741_861425884045447,b'We went on Hardwarezone Forum to search for hacks to save money. Here our favourite pick. \n\nDon\xe2\x80\x99t say we didn\xe2\x80\x99t \xe2\x80\x9cJio\xe2\x80\x9d you on some of these interesting hacks.',b'Cheapos Hacks To Save Money That We Learnt On Hardwarezone Forum.',link,https://blog.seedly.sg/cheapo-hacks-to-save-money-that-we-learnt-on-hardwarezone-forum/,14/5/2018 22:07,14,0,5
460639650790741_860967200757982,b'The ultimate showdown: POSB vs OCBC vs Maybank vs Phillip. Who provides the cheapest Regular Savings Plan?',b'Which Regular Savings Plan Is The Cheapest?',link,https://blog.seedly.sg/which-regular-savings-plan-is-the-cheapest/,13/5/2018 21:48,14,1,16
460639650790741_843962395791796,b'Everybody needs a good pair for a workout or your daily commute!',b'Everybody Needs A Pair Of Cheap And Good Earphones: Based On Real User Reviews - Seedly',link,https://blog.seedly.sg/everybody-needs-a-pair-of-cheap-and-good-earphones-based-on-real-user-reviews/,6/4/2018 22:49,14,5,7
460639650790741_840400506147985,"b""Reinventing Singaporean Hawker Culture. We've got your weekend food plans covered! \xf0\x9f\x98\x89""",b'10 Hipster Hawker Centres In Singapore: Based On Real User Reviews',link,https://blog.seedly.sg/hipster-hawker-centres-reviews/,30/3/2018 22:28,14,1,14
460639650790741_827727770748592,"b'\xe2\x80\x9d The guy was 3 hours late to a date because he woke up late, and then insisted on taking the bus from somewhere in the North to somewhere in the West because he has a bus concession pass but not a MRT concession.\xe2\x80\x9d'","b'We have a review platform for your worst ""Tinder date""'",link,https://blog.seedly.sg/review-platform-tinder-dates/,6/3/2018 5:14,14,1,6
460639650790741_821023641419005,"b'Apps to learn new skills, survey apps to turn time into cash, complete personal administrative tasks, news apps to build up knowledge, brainstorm, check up on a friend and reflect.'",b'7 Productive Things You Can Do During Your Commute',link,https://blog.seedly.sg/productive-things-during-commute/,21/2/2018 2:55,14,0,4
460639650790741_818030711718298,"b""As we look to usher in the year 2018, here's one way we can get our planning started for those who believe in the Chinese Zodiac.""",b'Chinese astrology: 2018 Personal Finance Advice For The Individual Zodiac',link,https://blog.seedly.sg/chinese-astrology-personal-finance-advice-for-the-individual-zodiac/,15/2/2018 8:39,14,0,6
460639650790741_772472459607457,b'A typical argument on whether a married couple should deposit their salary into a joint account or hold them separately.',b'Where Should Married Couples Deposit Their Salary?',link,https://blog.seedly.sg/married-couples-deposit-their-salary/,7/11/2017 5:34,14,1,4
460639650790741_749846018536768,"b'As working adults, we spend almost on a daily basis. Thus, here is a simple 3-min unbiased comparison of the best Cashback cards in Singapore based on your monthly\nspending scenarios! :D #best #cashback #cards #singapore'",b'Cheat Sheet: What Are The Best Cashback Cards For Working Adults In 2017?',link,https://blog.seedly.sg/best-cashback-cards-for-working-adults-in-2017/,11/9/2017 4:22,14,4,15
460639650790741_745987605589276,"b'Everyone dreams about one day owning a car and a home. Then, how much salary do you need to make this dream come true? As it turns out, quite a lot. In fact, 60% of the top 100 jobs in Singapore don\xe2\x80\x99t pay enough for this to happen :( #singapore #dream #home #car #salary'",b'Which Job Do You Need to Afford Both a Home And a Car in Singapore?',link,https://blog.seedly.sg/job-need-afford-home-car-singapore/,31/8/2017 23:10,14,5,22
460639650790741_741380829383287,"b""Average Singaporean's guide to Real Estate Investment Trusts (REITs), the advantages and disadvantages of REITs investing.""",b'Working Adults: Guide to REITs Investing in Singapore - Seedly',link,https://blog.seedly.sg/working-adults-singapore-reits-investing/,19/8/2017 22:27,14,1,16
460639650790741_730167343837969,"b'A simple yet effective money framework. Head over to our blog where we write only relevant, accurate personal finance content to separate the signals from the noise. https://blog.seedly.sg/beginner-series-tips-seedly-money-framework/ Have a good monday!'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/730167343837969/?type=3,24/7/2017 4:12,14,0,1
460639650790741_721265564728147,"b'We are partnering with a group of Singapore financial bloggers BigScribe to bring to you a no-frills, no-sales, event to starting your investment journey. To win a ticket (worth $65) for this event, simply do the following:\n1) Like Seedly and BigScribe\n2) Share this article\nTwo wiinners will be announced on 12th July, 10pm. Cheers!'",b'Special: Learn From The Best Financial Bloggers In Singapore',link,https://blog.seedly.sg/special-win-investor-exchange-tickets/,5/7/2017 0:02,14,9,38
460639650790741_676620319192672,"b'You are stepping away from an early retirement each time you do not budget efficiently. \nThe average amount retirees thought would be enough for retirement was $376,270. Trust us, this amount will only increase with time and inflation. \nStart saving up today for your retirement: http://get.seedly.sg/Personalfinance'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/676620319192672/?type=3,4/4/2017 4:00,14,3,1
460639650790741_674505296070841,"b'Imagine this: you\xe2\x80\x99ve just started working. Managing money of up to four figures every month is baffling you. Budgeting is a headache as is keeping track of monthly spending. The threat of debt or, worse, running out of money before the next pay day is a constant one.\n\nThanks for the feature on Startup, Channel NewsAsia!'",b'Start-UP Profile: Seedly',video,http://startup.channelnewsasia.com/blog/-/blogs/start-up-profile-seedly,31/3/2017 2:00,14,0,1
460639650790741_626658547522183,"b'<NEW FEATURE> Based on popular demand, you can now categorise your transactions into more than 33 different expense & income categories. ""Bought a Christmas spa package \xf0\x9f\x92\x87 or an air ticket \xe2\x9c\x88\xef\xb8\x8f or treats for your pet dog \xf0\x9f\x90\xb6"" Categorise them easily now!\n__________________\nUpdate your Seedly app to the latest version 1.3.6 today and let us know what you think! #awesome #user #feedback. \nhttp://get.seedly.sg/app'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/626658547522183/?type=3,20/12/2016 23:21,14,1,3
460639650790741_609188959269142,"b'We really appreciate our users who reach out and learn more about what we do, what drives us and how we see the future of personal finance management growing in the next few years :) Thanks for the interview - RetireBy50!\n\nhttp://retireby50.me/my-interview-with-the-creators-of-seedly-your-personal-finance-assistant/'","b'My interview with the creators of Seedly, your personal finance assistant \xe2\x80\x93 Retire by 50'",link,http://retireby50.me/my-interview-with-the-creators-of-seedly-your-personal-finance-assistant/,16/11/2016 0:21,14,0,0
460639650790741_553785294809509,"b'After months of hard work, the Seedly team is excited to reveal that we have been selected as the Top 9 teams after a gruelling selection process of 250 applicants and are now in the DBS Hotspot 2016. We will be receiving support and guidance from DBS in the Fintech space! #seedlysg #fintech #singapore #startup #DBS'",b'Timeline Photos',photo,https://www.facebook.com/seedlysg/photos/a.477863522401687.1073741828.460639650790741/553785294809509/?type=3,17/7/2016 21:45,14,0,1
460639650790741_840389499482419,"b'Now that Grab has won the war in Singapore, you might want to check this out.'","b""How much do I need to spend to be Grab's Platinum member, and tips to maximise it!""",link,https://blog.seedly.sg/grab-rewards-tips-cashback/,30/3/2018 21:54,13,0,5
460639650790741_835518883302814,b'We compiled a little something that could serve as a useful reminder to everyone to keep track of your life as well as important dates that concern your finances.',"b'What A Calendar Should Look Like, If You Care About Your Personal Finance'",link,https://blog.seedly.sg/what-a-calendar-should-look-like/,21/3/2018 7:05,13,1,4
460639650790741_828853383969364,b'Finance clearly isn\xe2\x80\x99t the most romantic thing to be talking about.',b'Splitting Costs With Your Partner: From First Dates To Living Together - Seedly',link,https://blog.seedly.sg/splitting-costs-with-your-partner/,8/3/2018 4:22,13,1,3
